#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:alignment">
#                <taxonset id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment" name="distribution" x="@birthRate.t:alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel id="SiteModel.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
134000	-181.72420174255626	-180.8977610245257	-0.8264407180305646	-180.8977610245257	0.4798130926288293	-0.8264407180305646	2.1217387846354523
135000	-183.55744465674474	-181.9486319000335	-1.608812756711231	-181.9486319000335	0.40014297094746826	-1.608812756711231	0.7873027411622195
136000	-182.0779368709032	-181.04368301057667	-1.0342538603265041	-181.04368301057667	0.4271725159426749	-1.0342538603265041	3.3153313820177974
137000	-182.575868125997	-181.50684920638327	-1.0690189196137272	-181.50684920638327	0.39857627031215087	-1.0690189196137272	3.647837395208413
138000	-183.52068035775252	-180.90958905601968	-2.6110913017328308	-180.90958905601968	0.5555640832902029	-2.6110913017328308	4.261311719774933
139000	-182.37876683215728	-181.521119745852	-0.8576470863052991	-181.521119745852	0.4789996059662027	-0.8576470863052991	1.6490896243135815
140000	-181.9203033140254	-181.6876989904018	-0.23260432362359906	-181.6876989904018	0.340720025865352	-0.23260432362359906	1.8465698923852016
141000	-184.3012353075774	-182.09641560981433	-2.204819697763066	-182.09641560981433	0.38084800920724016	-2.204819697763066	0.6293937446292551
142000	-184.79554601377	-181.9614410756701	-2.8341049380999075	-181.9614410756701	0.5665232117310136	-2.8341049380999075	4.982217629091956
143000	-181.4830620984246	-181.13009783659163	-0.3529642618329638	-181.13009783659163	0.3523779440269291	-0.3529642618329638	3.443558673620757
144000	-184.16701173274095	-182.5295211764236	-1.6374905563173443	-182.5295211764236	0.5428607475037872	-1.6374905563173443	2.1914272108543624
145000	-182.67868934664986	-181.0325864306175	-1.6461029160323521	-181.0325864306175	0.44256076536864913	-1.6461029160323521	4.888828673031897
146000	-182.2521417084202	-181.2889371467798	-0.9632045616403839	-181.2889371467798	0.43143761270960196	-0.9632045616403839	3.1489705629789446
147000	-181.5778421221182	-181.78361141021736	0.20576928809916994	-181.78361141021736	0.317996808777993	0.20576928809916994	2.3360926812275316
148000	-182.37072447504585	-180.99339972421654	-1.377324750829314	-180.99339972421654	0.4807293090820427	-1.377324750829314	2.9858604346071793
149000	-182.10362170658914	-181.7719883720482	-0.33163333454092037	-181.7719883720482	0.35504734448826375	-0.33163333454092037	4.315823633306605
