#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file2c452d0b6f76" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file2c452d0b6f76" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file2c452d0b6f76">
#                <taxonset id="TaxonSet.file2c452d0b6f76" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file2c452d0b6f76" name="distribution" x="@birthRate.t:file2c452d0b6f76">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file2c452d0b6f76" name="distribution">
#            <parameter id="clockRate.c:file2c452d0b6f76" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file2c452d0b6f76">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file2c452d0b6f76" id="treeLikelihood.file2c452d0b6f76" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file2c452d0b6f76">
#            <siteModel id="SiteModel.s:file2c452d0b6f76" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file2c452d0b6f76" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file2c452d0b6f76" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file2c452d0b6f76" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file2c452d0b6f76" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file2c452d0b6f76" id="StrictClock.c:file2c452d0b6f76" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file2c452d0b6f76	TreeHeight	YuleModel	birthRate	monophyletic(auto_name_1)	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
17000	-20.256191408408128	-16.635532333438686	-3.620659074969441	-16.635532333438686	10.006349715280715	-7.105296307022144	0.058828866342004564	0	3.4846372320527026	10.006349715280715	2225.449707127142
18000	-19.924057612360624	-16.635532333438686	-3.2885252789219375	-16.635532333438686	9.995154455313903	-6.857360415180558	0.1164341745520666	0	3.568835136258621	9.995154455313903	4174.512510872945
19000	-20.651212651324926	-16.635532333438686	-4.0156803178862415	-16.635532333438686	9.991512611058722	-7.341733115467021	0.09143051336099206	0	3.3260527975807794	9.991512611058722	970.9748863714028
20000	-21.497003504542178	-16.635532333438686	-4.861471171103494	-16.635532333438686	9.982433653746353	-7.00482022037189	0.10573435831139266	0	2.1433490492683966	9.982433653746353	1303.595855187014
21000	-20.90653305888401	-16.635532333438686	-4.271000725445324	-16.635532333438686	10.012752998294847	-7.144037550686933	0.05876810549427992	0	2.873036825241609	10.012752998294847	1229.904353312466
22000	-20.86150944741223	-16.635532333438686	-4.225977113973545	-16.635532333438686	10.006373937839548	-7.709073348844841	0.03004402325023955	0	3.4830962348712964	10.006373937839548	1131.6410062823281
23000	-20.330238893159528	-16.635532333438686	-3.694706559720843	-16.635532333438686	9.997390110436733	-7.346880594842008	0.0896350256321797	0	3.652174035121165	9.997390110436733	876.1393127242949
24000	-20.326904469487523	-16.635532333438686	-3.6913721360488356	-16.635532333438686	9.997390110436733	-7.343546171170001	0.055031499593001985	0	3.652174035121165	9.997390110436733	2393.338029747513
25000	-22.009226718006484	-16.635532333438686	-5.373694384567798	-16.635532333438686	9.987444397949876	-8.27171032314579	0.022152238169006487	0	2.8980159385779922	9.987444397949876	1063.3942293665987
26000	-21.295696661337598	-16.635532333438686	-4.660164327898912	-16.635532333438686	9.987444397949876	-7.558180266476905	0.03235837530281638	0	2.8980159385779922	9.987444397949876	440.03846537651776
27000	-22.821555537261112	-16.635532333438686	-6.186023203822427	-16.635532333438686	10.01159527828904	-9.200002463604479	0.2249137678320639	0	3.013979259782052	10.01159527828904	1254.7136540584904
28000	-24.349040610729833	-16.635532333438686	-7.713508277291148	-16.635532333438686	9.987050352115094	-10.561273028359366	0.40067501254981697	0	2.847764751068218	9.987050352115094	42677.42423419905
29000	-20.795189419173944	-16.635532333438686	-4.159657085735259	-16.635532333438686	9.987050352115094	-7.007421836803477	0.09334482362488886	0	2.847764751068218	9.987050352115094	1.2989154588059891E7
30000	-21.866746762704512	-16.635532333438686	-5.231214429265825	-16.635532333438686	10.020156942026691	-6.885934522712257	0.11931355990336705	0	1.6547200934464321	10.020156942026691	4.664622167645369E10
31000	-20.963966340672723	-16.635532333438686	-4.328434007234037	-16.635532333438686	10.006027702028609	-7.832999701288969	0.026761320987400763	0	3.5045656940549317	10.006027702028609	2.6013549144303268E16
32000	-20.623574474726883	-16.635532333438686	-3.988042141288196	-16.635532333438686	10.006027702028609	-7.492607835343128	0.08901597262856295	0	3.5045656940549317	10.006027702028609	1.8187157390810425E19
33000	-20.26485121665951	-16.635532333438686	-3.629318883220821	-16.635532333438686	10.006027702028609	-7.133884577275753	0.06632759446734149	0	3.5045656940549317	10.006027702028609	1.0762714601279466E25
34000	-20.246711764656943	-16.635532333438686	-3.611179431218259	-16.635532333438686	9.998670947113343	-7.2885791761240215	0.0478160562866738	0	3.6773997449057627	9.998670947113343	3.0792417954504906E28
35000	-20.78216738889762	-16.635532333438686	-4.146635055458935	-16.635532333438686	9.999299782259115	-7.8304151838191025	0.17928123744594807	0	3.683780128360168	9.999299782259115	2.0177923994384676E31
36000	-23.70463717537201	-16.635532333438686	-7.069104841933324	-16.635532333438686	9.999299782259115	-10.752884970293492	0.44618257966348246	0	3.683780128360168	9.999299782259115	4.285922020490751E35
37000	-20.163341728163786	-16.635532333438686	-3.5278093947251	-16.635532333438686	9.998680838139459	-7.2053401074369825	0.09531804512711683	0	3.6775307127118824	9.998680838139459	1.1864040100023117E40
38000	-20.926025528290864	-16.635532333438686	-4.290493194852177	-16.635532333438686	9.985661920186496	-6.948822183943574	0.06586976790086156	0	2.6583289890913973	9.985661920186496	4.0073763713663535E40
39000	-20.048277372795276	-16.635532333438686	-3.4127450393565915	-16.635532333438686	9.998845298832043	-7.0923100182036025	0.16177503083378159	0	3.679564978847011	9.998845298832043	1.7101167382871082E44
40000	-20.578238309183362	-16.635532333438686	-3.9427059757446776	-16.635532333438686	10.001323292917922	-7.6201821077949825	0.22005456790326267	0	3.677476132050305	10.001323292917922	1.6306983791587767E47
41000	-20.054270948774263	-16.635532333438686	-3.418738615335576	-16.635532333438686	10.001323292917922	-7.096214747385881	0.17873784103391183	0	3.677476132050305	10.001323292917922	2.431510826762409E48
42000	-20.28288118857807	-16.635532333438686	-3.6473488551393847	-16.635532333438686	10.001323292917922	-7.3248249871896896	0.04867660701056064	0	3.677476132050305	10.001323292917922	1.779517184453935E54
43000	-22.044906899184202	-16.635532333438686	-5.409374565745517	-16.635532333438686	10.005234486221061	-8.958606988536529	0.19282942317915205	0	3.549232422791012	10.005234486221061	1.5278345944338052E55
44000	-21.826478814017044	-16.635532333438686	-5.19094648057836	-16.635532333438686	10.00077390106579	-8.874183519063626	0.2021963640220712	0	3.6832370384852666	10.00077390106579	2.4216423657425653E59
45000	-20.05188334730003	-16.635532333438686	-3.4163510138613447	-16.635532333438686	10.00077390106579	-7.099588052346611	0.09514734157749963	0	3.6832370384852666	10.00077390106579	3.0168733026765565E63
46000	-23.18978459665995	-16.635532333438686	-6.554252263221266	-16.635532333438686	9.98079013099692	-8.39538858042735	0.23840676894210258	0	1.8411363172060833	9.98079013099692	1.6608273188150886E65
47000	-22.70435805630717	-16.635532333438686	-6.068825722868486	-16.635532333438686	9.985932356425096	-8.765564396899173	0.23775174383273046	0	2.6967386740306862	9.985932356425096	5.134295744708695E67
48000	-21.46446918268193	-16.635532333438686	-4.828936849243243	-16.635532333438686	9.990755696755512	-8.087882789646406	0.022784959679963822	0	3.258945940403162	9.990755696755512	4.666066898276666E71
49000	-21.622171179940587	-16.635532333438686	-4.986638846501901	-16.635532333438686	10.01025434631046	-8.14711240801118	0.021918236979408458	0	3.160473561509279	10.01025434631046	1.4888099638541455E72
50000	-20.149677321805974	-16.635532333438686	-3.51414498836729	-16.635532333438686	10.009052872779748	-6.79060411331923	0.13356457502790628	0	3.2764591249519395	10.009052872779748	1.7688375690097828E77
51000	-20.753659393913637	-16.635532333438686	-4.11812706047495	-16.635532333438686	10.009052872779748	-7.394586185426889	0.04514060507874907	0	3.2764591249519395	10.009052872779748	3.263992484546023E80
52000	-21.59614231589089	-16.635532333438686	-4.960609982452205	-16.635532333438686	10.019654969047707	-6.715252593904017	0.08902676104803688	0	1.7546426114518123	10.019654969047707	2.6104095698866524E86
53000	-21.163706722468724	-16.635532333438686	-4.528174389030039	-16.635532333438686	10.015518465470713	-7.010292188984933	0.04916844071963376	0	2.482117799954894	10.015518465470713	1.369683442775032E89
54000	-22.48823744004063	-16.635532333438686	-5.852705106601945	-16.635532333438686	9.982050617030628	-7.928035014479538	0.20023640726905462	0	2.075329907877593	9.982050617030628	3.584802326202115E91
55000	-22.835367374166864	-16.635532333438686	-6.19983504072818	-16.635532333438686	9.996655631178404	-9.83014267943729	0.3858790964252436	0	3.6303076387091107	9.996655631178404	7.614436014543247E89
56000	-20.522046593217354	-16.635532333438686	-3.886514259778669	-16.635532333438686	9.996655631178404	-7.5168218984877795	0.040338716665671494	0	3.6303076387091107	9.996655631178404	5.0689286078374025E92
57000	-20.375211638348695	-16.635532333438686	-3.7396793049100077	-16.635532333438686	10.003184314335607	-7.375211668753653	0.045782877794924945	0	3.635532363843645	10.003184314335607	1.8840028182340758E99
58000	-20.360646293371552	-16.635532333438686	-3.7251139599328678	-16.635532333438686	10.000535178737186	-7.409913531312606	0.03893680037500382	0	3.684799571379738	10.000535178737186	2.191835916105061E101
59000	-21.76326281087106	-16.635532333438686	-5.127730477432373	-16.635532333438686	10.011088147457682	-8.199227059999238	0.2611700507102452	0	3.0714965825668648	10.011088147457682	1.7653230467096343E106
60000	-21.44930191683855	-16.635532333438686	-4.813769583399865	-16.635532333438686	9.982614017802302	-6.988639351289878	0.06628432970767446	0	2.174869767890013	9.982614017802302	1.3267372212496902E111
61000	-21.109100444083097	-16.635532333438686	-4.473568110644411	-16.635532333438686	10.009867161313828	-7.672995401462319	0.029542468458913188	0	3.199427290817907	10.009867161313828	1.43248528945027E114
62000	-19.853768254626864	-16.635532333438686	-3.21823592118818	-16.635532333438686	9.998609101935012	-6.894794586835657	0.15066975909308003	0	3.6765586656474767	9.998609101935012	3.900605020208592E118
63000	-22.20882202512741	-16.635532333438686	-5.573289691688723	-16.635532333438686	10.00275574058781	-9.221550813535618	0.29614899752915247	0	3.6482611218468946	10.00275574058781	5.12738962879097E122
64000	-20.22244613116508	-16.635532333438686	-3.586913797726394	-16.635532333438686	10.00275574058781	-7.235174919573288	0.18511734341279523	0	3.6482611218468946	10.00275574058781	2.007465437924371E125
65000	-20.788389721812393	-16.635532333438686	-4.152857388373709	-16.635532333438686	10.00275574058781	-7.801118510220604	0.2412675437330534	0	3.6482611218468946	10.00275574058781	2.4694155721366606E126
66000	-21.988194957184458	-16.635532333438686	-5.352662623745772	-16.635532333438686	9.99011095714485	-8.549928433574234	0.24458923968086088	0	3.1972658098284614	9.99011095714485	7.58335135156704E128
67000	-19.926770125487653	-16.635532333438686	-3.2912377920489666	-16.635532333438686	10.006571704188572	-6.7615329651219405	0.10153093231883997	0	3.470295173072974	10.006571704188572	1.6368363379078637E133
68000	-20.287310031106536	-16.635532333438686	-3.651777697667848	-16.635532333438686	9.997209713173516	-7.299080847581029	0.06117634320364403	0	3.6473031499131814	9.997209713173516	9.029231746800876E135
69000	-20.435931209590432	-16.635532333438686	-3.800398876151745	-16.635532333438686	10.008369909356244	-7.136353615776484	0.14293558924094837	0	3.335954739624739	10.008369909356244	2.9214944701943385E140
70000	-20.191172847183882	-16.635532333438686	-3.5556405137451965	-16.635532333438686	10.008369909356244	-6.891595253369935	0.05783073692625983	0	3.335954739624739	10.008369909356244	3.8928860107361847E145
71000	-20.42311483199611	-16.635532333438686	-3.787582498557424	-16.635532333438686	10.008369909356244	-7.123537238182163	0.044693939554262936	0	3.335954739624739	10.008369909356244	3.6312448693540244E148
72000	-20.492409790146716	-16.635532333438686	-3.85687745670803	-16.635532333438686	10.008369909356244	-7.192832196332769	0.11498229856002098	0	3.335954739624739	10.008369909356244	2.5598621500773773E154
73000	-21.78083444035323	-16.635532333438686	-5.145302106914545	-16.635532333438686	9.998974690948637	-8.826277466443933	0.20223969245617474	0	3.6809753595293886	9.998974690948637	2.660055601633891E157
74000	-20.518020664367437	-16.635532333438686	-3.8824883309287506	-16.635532333438686	9.998974690948637	-7.563463690458139	0.23031487185264202	0	3.6809753595293886	9.998974690948637	1.458367158529224E160
75000	-19.65325943556377	-16.635532333438686	-3.0177271021250824	-16.635532333438686	9.998974690948637	-6.698702461654471	0.08154742742390773	0	3.6809753595293886	9.998974690948637	3.9409549895612995E164
76000	-21.109244346612353	-16.635532333438686	-4.473712013173668	-16.635532333438686	10.003866418551404	-8.085197703883894	0.20245184790000192	0	3.611485690710226	10.003866418551404	5.964196089265479E168
77000	-20.543266890867784	-16.635532333438686	-3.907734557429099	-16.635532333438686	9.997567774784622	-7.564387612720923	0.1679948626993198	0	3.656653055291824	9.997567774784622	4.219617263449043E170
78000	-21.236685674864173	-16.635532333438686	-4.601153341425488	-16.635532333438686	10.014165946606447	-7.284014777925403	0.1794665309752299	0	2.6828614364999153	10.014165946606447	5.968427483739191E173
79000	-22.578565440861464	-16.635532333438686	-5.943033107422778	-16.635532333438686	10.008150693871322	-9.29709570728618	0.3338351574180478	0	3.3540625998634024	10.008150693871322	3.3536812117041696E175
80000	-19.83477649530082	-16.635532333438686	-3.199244161862133	-16.635532333438686	10.00139538861177	-6.875740267756253	0.06346855589500547	0	3.6764961058941203	10.00139538861177	5.1941194171739995E180
81000	-19.629372509636188	-16.635532333438686	-2.993840176197502	-16.635532333438686	10.001372577722222	-6.67065198096322	0.07900788951636317	0	3.6768118047657183	10.001372577722222	2.142057472716008E185
82000	-19.89598374198404	-16.635532333438686	-3.2604514085453546	-16.635532333438686	9.991946207264442	-6.622365174192179	0.10413717330107201	0	3.3619137656468245	9.991946207264442	6.511119083770989E189
83000	-20.489451301648394	-16.635532333438686	-3.8539189682097064	-16.635532333438686	9.997855610953529	-7.517158599080002	0.1756139546507395	0	3.6632396308702955	9.997855610953529	3.989547820265613E193
84000	-20.207687877343183	-16.635532333438686	-3.572155543904495	-16.635532333438686	9.997855610953529	-7.235395174774791	0.07848122086520014	0	3.6632396308702955	9.997855610953529	1.97302224743739E201
85000	-21.698503929871976	-16.635532333438686	-5.062971596433288	-16.635532333438686	9.983631385178473	-7.409545493339146	0.0365282959884209	0	2.3465738969058583	9.983631385178473	3.551660756920867E203
86000	-20.347705117091657	-16.635532333438686	-3.7121727836529725	-16.635532333438686	9.990306604195013	-6.928594825275654	0.12555557855169666	0	3.216422041622682	9.990306604195013	1.7830185474766753E207
87000	-20.191469903036875	-16.635532333438686	-3.5559375695981883	-16.635532333438686	10.000307553902974	-7.241696275365433	0.1696542633951113	0	3.6857587057672445	10.000307553902974	1.0376690308529946E211
88000	-20.214761340597587	-16.635532333438686	-3.5792290071589	-16.635532333438686	10.000307553902974	-7.264987712926144	0.17673081781177055	0	3.6857587057672445	10.000307553902974	8.155880560406919E218
89000	-22.221364240657618	-16.635532333438686	-5.585831907218931	-16.635532333438686	9.984433613640912	-8.060501638600272	0.02316841547895233	0	2.474669731381341	9.984433613640912	3.354654598217842E222
90000	-20.757945886799856	-16.635532333438686	-4.12241355336117	-16.635532333438686	10.003029656832645	-7.76275110352663	0.15886543190993768	0	3.6403375501654596	10.003029656832645	1.4106928559797213E225
91000	-21.543255861834766	-16.635532333438686	-4.907723528396081	-16.635532333438686	9.985191669794657	-7.497521963827197	0.21392787432663352	0	2.589798435431115	9.985191669794657	1.436568419808123E226
92000	-20.419431176580776	-16.635532333438686	-3.7838988431420892	-16.635532333438686	9.990766114117225	-7.043807253444934	0.14423538280650774	0	3.2599084103028444	9.990766114117225	8.122033000919465E232
93000	-20.12772194323221	-16.635532333438686	-3.4921896097935234	-16.635532333438686	9.99210319103567	-6.866623303481269	0.12588443427254845	0	3.3744336936877457	9.99210319103567	1.4475235539544638E234
94000	-21.337294107547827	-16.635532333438686	-4.701761774109141	-16.635532333438686	9.98219176134494	-6.802326606914578	0.1355554241517778	0	2.1005648328054374	9.98219176134494	4.899761551762797E235
95000	-20.482393112408253	-16.635532333438686	-3.8468607789695657	-16.635532333438686	9.999451292334175	-7.53158703124031	0.21448508539351002	0	3.6847262522707442	9.999451292334175	8.387329508560763E236
96000	-20.785254466705773	-16.635532333438686	-4.149722133267086	-16.635532333438686	9.999451292334175	-7.83444838553783	0.20137666572218746	0	3.6847262522707442	9.999451292334175	6.05806972518869E238
97000	-20.335885149812984	-16.635532333438686	-3.700352816374299	-16.635532333438686	9.989645402693643	-6.850496042273661	0.07044926559581886	0	3.150143225899362	9.989645402693643	2.4527903708893644E239
98000	-20.295690312142476	-16.635532333438686	-3.6601579787037912	-16.635532333438686	10.00922938371371	-6.920482012812808	0.15021969345574523	0	3.260324034109017	10.00922938371371	3.2807914742902563E242
99000	-20.71334396766376	-16.635532333438686	-4.077811634225074	-16.635532333438686	10.012046286807205	-7.038478157801248	0.13138880351391605	0	2.960666523576174	10.012046286807205	4.0489642202085574E245
100000	-21.158691288404288	-16.635532333438686	-4.523158954965601	-16.635532333438686	10.01597659853128	-6.933132104600551	0.1194504612778479	0	2.4099731496349497	10.01597659853128	4.198522364025665E247
101000	-21.492059276599267	-16.635532333438686	-4.85652694316058	-16.635532333438686	9.982558712235926	-7.021766001597861	0.11122152309864529	0	2.1652390584372805	9.982558712235926	9.44036624493637E249
102000	-21.85774048342741	-16.635532333438686	-5.222208149988724	-16.635532333438686	9.982558712235926	-7.387447208426004	0.17279500977277526	0	2.1652390584372805	9.982558712235926	4.708481368516651E251
103000	-21.704816197044792	-16.635532333438686	-5.069283863606106	-16.635532333438686	9.994483742379998	-8.603370025738382	0.2762144180079837	0	3.5340861621322763	9.994483742379998	1.49405140586636E255
104000	-20.211669023016952	-16.635532333438686	-3.576136689578266	-16.635532333438686	10.002552723324685	-7.229786360499727	0.09334384255725879	0	3.6536496709214608	10.002552723324685	2.0399437471954828E256
105000	-20.75061233039748	-16.635532333438686	-4.115079996958796	-16.635532333438686	10.001192725050615	-7.794198684510395	0.13951009250719762	0	3.679118687551599	10.001192725050615	1.124774780986342E255
106000	-20.437551728815347	-16.635532333438686	-3.8020193953766617	-16.635532333438686	10.003131973439212	-7.439204760040443	0.11154725995794916	0	3.6371853646637815	10.003131973439212	4.3763962462149675E259
107000	-19.906583603003796	-16.635532333438686	-3.271051269565111	-16.635532333438686	10.002091352648188	-6.935414142853114	0.053764678868410354	0	3.664362873288003	10.002091352648188	5.783293767797391E262
108000	-19.60867659203429	-16.635532333438686	-2.9731442585956036	-16.635532333438686	9.999839890245338	-6.659247735711333	0.11870397135447412	0	3.6861034771157297	9.999839890245338	2.3849210257140295E269
109000	-19.622590250474698	-16.635532333438686	-2.987057917036011	-16.635532333438686	9.999839890245338	-6.673161394151741	0.09916098439666432	0	3.6861034771157297	9.999839890245338	2.148774728378835E275
110000	-20.668782890736967	-16.635532333438686	-4.03325055729828	-16.635532333438686	9.988886035904894	-7.101881220545184	0.05194358330478085	0	3.0686306632469034	9.988886035904894	3.9213276813857375E280
111000	-21.197765642725656	-16.635532333438686	-4.562233309286972	-16.635532333438686	9.988886035904894	-7.630863972533875	0.17917074843240482	0	3.0686306632469034	9.988886035904894	5.873060102430425E283
112000	-21.008122890179195	-16.635532333438686	-4.372590556740507	-16.635532333438686	9.984101899742315	-6.79507425050694	0.11358662177643764	0	2.4224836937664334	9.984101899742315	1.8882209465080067E288
113000	-19.620760994798616	-16.635532333438686	-2.9852286613599284	-16.635532333438686	9.997247786658692	-6.633586922762971	0.11678638576845586	0	3.6483582614030428	9.997247786658692	3.609786490510497E290
114000	-23.201782361425604	-16.635532333438686	-6.566250027986918	-16.635532333438686	9.97601751742644	-7.376684328814804	0.06970285139128705	0	0.810434300827886	9.97601751742644	1.797351827288605E292
115000	-20.41297561964572	-16.635532333438686	-3.7774432862070366	-16.635532333438686	10.003992389219471	-7.38397908059171	0.06085901289928561	0	3.6065357943846736	10.003992389219471	7.071883954514867E296
116000	-22.986040994089585	-16.635532333438686	-6.350508660650899	-16.635532333438686	10.02086040658413	-7.860957499158103	0.12703360763569307	0	1.5104488385072043	10.02086040658413	1.9003537067836692E297
117000	-19.76975133026825	-16.635532333438686	-3.1342189968295644	-16.635532333438686	10.000993352160709	-6.8155169070370585	0.10282290183405321	0	3.681297910207494	10.000993352160709	8.815140421700263E301
